rank,abbrv,country,eci_value,delta,year
40,NOR,Norway,0.4933993,-1,2003
41,LTU,Lithuania,0.4532608,-1,2003
42,BGR,Bulgaria,0.4527889,-1,2003
43,BRA,Brazil,0.4020486,0,2003
44,IND,India,0.2548575,3,2003
45,NZL,New Zealand,0.2280617,-1,2003
46,GRC,Greece,0.204318,0,2003
47,ZAF,South Africa,0.1581658,6,2003
48,TUR,Turkey,0.1107385,3,2003
49,LBN,Lebanon,0.0600675,-4,2003
50,CRI,Costa Rica,0.0585324,5,2003
51,IDN,Indonesia,0.0062909,3,2003
52,SLV,El Salvador,-0.0184345,4,2003
53,MDA,Moldova,-0.0425166,6,2003
54,COL,Colombia,-0.0479319,-5,2003
55,JOR,Jordan,-0.0575138,-17,2003
56,GEO,Georgia,-0.0581443,-4,2003
57,TUN,Tunisia,-0.0585137,-7,2003
58,NAM,Namibia,-0.0715201,0,2003
59,GTM,Guatemala,-0.0873807,12,2003
60,ALB,Albania,-0.1099428,5,2003
61,ARG,Argentina,-0.1294397,-4,2003
62,BWA,Botswana,-0.1306746,0,2003
63,LBR,Liberia,-0.1433547,21,2003
64,URY,Uruguay,-0.1481235,0,2003
65,MKD,Macedonia,-0.148515,-5,2003
66,PHL,Philippines,-0.1525209,-5,2003
67,SAU,Saudi Arabia,-0.1579523,-19,2003
68,ARE,United Arab Emirates,-0.185471,-2,2003
69,TTO,Trinidad and Tobago,-0.1939745,-6,2003
70,MUS,Mauritius,-0.2257098,0,2003
71,DOM,Dominican Republic,-0.2458995,-3,2003
72,CHL,Chile,-0.2585093,-10,2003
73,AUS,Australia,-0.259433,-4,2003
74,VEN,Venezuela,-0.2675349,-16,2003
75,GAB,Gabon,-0.2977543,42,2003
76,SEN,Senegal,-0.2994509,-3,2003
77,KEN,Kenya,-0.3357543,3,2003
78,KAZ,Kazakhstan,-0.3815451,1,2003
79,HND,Honduras,-0.3985321,6,2003
80,ZWE,Zimbabwe,-0.422316,-6,2003
81,VNM,Viet Nam,-0.4265829,0,2003
82,EGY,Egypt,-0.4289121,1,2003
83,KGZ,Kyrgyzstan,-0.4650548,-6,2003
84,LKA,Sri Lanka,-0.4889089,-6,2003
85,JAM,Jamaica,-0.5182247,-3,2003
86,MAR,Morocco,-0.5443479,-10,2003
87,KHM,Cambodia,-0.6261308,-15,2003
88,MOZ,Mozambique,-0.641632,2,2003
89,BOL,Bolivia,-0.6449751,5,2003
90,MRT,Mauritania,-0.6657572,13,2003
91,QAT,Qatar,-0.6838285,5,2003
92,NIC,Nicaragua,-0.6904446,-17,2003
93,UZB,Uzbekistan,-0.723977,-2,2003
94,PER,Peru,-0.7272801,-8,2003
95,KWT,Kuwait,-0.7298,-6,2003
96,CIV,Cote d'Ivoire,-0.7551401,1,2003
97,CUB,Cuba,-0.7679908,3,2003
98,PAK,Pakistan,-0.7852589,-11,2003
99,CMR,Cameroon,-0.8040633,15,2003
100,ECU,Ecuador,-0.822737,10,2003
101,AZE,Azerbaijan,-0.822998,-13,2003
102,PRY,Paraguay,-0.9225008,-3,2003
103,TJK,Tajikistan,-0.9247798,4,2003
104,LBY,Libya,-0.9320485,1,2003
105,BGD,Bangladesh,-0.9356929,-12,2003
106,SYR,Syrian Arab Republic,-0.9729198,3,2003
107,MNG,Mongolia,-0.9755101,-9,2003
108,MDG,Madagascar,-0.9793954,-2,2003
109,IRN,Iran,-0.986122,-1,2003
110,UGA,Uganda,-0.9944448,1,2003
111,OMN,Oman,-1.027656,-9,2003
112,LAO,Lao PDR,-1.073738,-8,2003
113,ZMB,Zambia,-1.103455,-18,2003
114,GHA,Ghana,-1.107973,-1,2003
115,PNG,Papua New Guinea,-1.236882,4,2003
116,ETH,Ethiopia,-1.330753,7,2003
117,TZA,Tanzania,-1.384465,3,2003
118,TKM,Turkmenistan,-1.386473,-6,2003
119,DZA,Algeria,-1.437474,-27,2003
120,SDN,Sudan,-1.468798,-2,2003
121,NGA,Nigeria,-1.486568,-5,2003
122,MWI,Malawi,-1.514478,0,2003
123,COG,Congo,-1.567688,1,2003
124,MLI,Mali,-1.592486,-23,2003
125,AGO,Angola,-1.666077,0,2003
126,GIN,Guinea,-1.765067,-5,2003
127,YEM,Yemen,-1.784745,-12,2003
1,JPN,Japan,2.718822,0,2004
2,DEU,Germany,2.247564,1,2004
3,CHE,Switzerland,2.242444,-1,2004
4,SWE,Sweden,2.075284,0,2004
5,FIN,Finland,1.978201,0,2004
6,AUT,Austria,1.893467,0,2004
7,SGP,Singapore,1.860337,3,2004
8,GBR,United Kingdom,1.739159,-1,2004
9,SVN,Slovenia,1.63294,2,2004
9,KOR,"Korea, Rep.",1.63294,5,2004
11,USA,United States,1.614567,-3,2004
12,CZE,Czech Republic,1.582039,-3,2004
13,ITA,Italy,1.446705,0,2004
14,IRL,Ireland,1.41759,1,2004
15,FRA,France,1.376227,-3,2004
16,HUN,Hungary,1.31609,3,2004
17,DNK,Denmark,1.2425,-1,2004
18,ISR,Israel,1.226436,0,2004
19,SVK,Slovak Republic,1.191599,-2,2004
20,MEX,Mexico,1.105459,3,2004
21,BEL,Belgium,1.099134,-1,2004
22,BLR,Belarus,1.050241,-1,2004
23,MYS,Malaysia,1.030263,2,2004
24,NLD,Netherlands,0.9716817,-2,2004
25,HKG,Hong Kong,0.9647343,2,2004
26,POL,Poland,0.9462513,0,2004
27,ESP,Spain,0.9283006,-3,2004
28,HRV,Croatia,0.8352636,2,2004
29,PRT,Portugal,0.7097185,2,2004
30,EST,Estonia,0.7091763,4,2004
31,CAN,Canada,0.7053612,-3,2004
32,CHN,China,0.703504,3,2004
33,BIH,Bosnia and Herzegovina,0.6785054,5,2004
34,THA,Thailand,0.6749613,2,2004
35,ROU,Romania,0.6440293,2,2004
36,LVA,Latvia,0.6264199,-4,2004
37,RUS,Russia,0.5919037,-4,2004
38,UKR,Ukraine,0.5790029,-9,2004
39,LTU,Lithuania,0.4574635,2,2004
40,NOR,Norway,0.4568813,0,2004
41,PAN,Panama,0.4396935,-2,2004
42,BGR,Bulgaria,0.3820561,0,2004
43,BRA,Brazil,0.3082952,0,2004
44,TUR,Turkey,0.2167341,4,2004
45,NZL,New Zealand,0.2135415,0,2004
46,CRI,Costa Rica,0.2091442,4,2004
47,GRC,Greece,0.2053793,-1,2004
48,ZAF,South Africa,0.1505731,-1,2004
49,PHL,Philippines,0.1150832,17,2004
50,JOR,Jordan,0.1144105,5,2004
51,IND,India,0.1060576,-7,2004
52,LBN,Lebanon,0.1026943,-3,2004
53,TUN,Tunisia,0.043543,4,2004
54,GEO,Georgia,0.0098037,2,2004
55,SAU,Saudi Arabia,0.0097926,12,2004
56,SLV,El Salvador,0.0093951,-4,2004
57,MDA,Moldova,0.004661,-4,2004
58,COL,Colombia,-0.0146475,-4,2004
59,GTM,Guatemala,-0.0181473,0,2004
60,MUS,Mauritius,-0.0671847,10,2004
61,IDN,Indonesia,-0.0799561,-10,2004
62,MKD,Macedonia,-0.1173335,3,2004
63,KWT,Kuwait,-0.1174138,32,2004
64,QAT,Qatar,-0.1302243,27,2004
65,TTO,Trinidad and Tobago,-0.152211,4,2004
66,ARG,Argentina,-0.1567991,-5,2004
67,VEN,Venezuela,-0.1716778,7,2004
68,URY,Uruguay,-0.1836751,-4,2004
69,CUB,Cuba,-0.2217854,28,2004
70,LBR,Liberia,-0.2513219,-7,2004
71,CHL,Chile,-0.274654,1,2004
72,JAM,Jamaica,-0.3033371,13,2004
73,DOM,Dominican Republic,-0.3094813,-2,2004
74,ALB,Albania,-0.3204044,-14,2004
75,AUS,Australia,-0.3384255,-2,2004
76,OMN,Oman,-0.3640465,35,2004
77,VNM,Viet Nam,-0.3866959,4,2004
78,ARE,United Arab Emirates,-0.399928,-10,2004
79,SEN,Senegal,-0.4050884,-3,2004
80,HND,Honduras,-0.4158107,-1,2004
81,MAR,Morocco,-0.449624,5,2004
82,KEN,Kenya,-0.4507485,-5,2004
83,LKA,Sri Lanka,-0.4871019,1,2004
84,KGZ,Kyrgyzstan,-0.5123013,-1,2004
85,NAM,Namibia,-0.5148112,-27,2004
86,EGY,Egypt,-0.5184756,-4,2004
87,KAZ,Kazakhstan,-0.5237865,-9,2004
88,ZWE,Zimbabwe,-0.5552205,-8,2004
89,UZB,Uzbekistan,-0.6614495,4,2004
90,PER,Peru,-0.6733263,4,2004
91,ZMB,Zambia,-0.7172797,22,2004
92,PRY,Paraguay,-0.7464046,10,2004
93,GAB,Gabon,-0.7839426,-18,2004
94,SYR,Syrian Arab Republic,-0.784555,12,2004
95,BWA,Botswana,-0.8145131,-33,2004
96,NIC,Nicaragua,-0.8177661,-4,2004
97,PAK,Pakistan,-0.8301449,1,2004
98,BOL,Bolivia,-0.8345121,-9,2004
99,KHM,Cambodia,-0.8538885,-12,2004
100,CIV,Cote d'Ivoire,-0.855796,-4,2004
101,MDG,Madagascar,-0.8712068,7,2004
102,GIN,Guinea,-0.8916876,24,2004
103,GHA,Ghana,-0.898133,11,2004
104,AZE,Azerbaijan,-0.9247379,-3,2004
105,TJK,Tajikistan,-0.942749,-2,2004
106,UGA,Uganda,-0.9449778,4,2004
107,AGO,Angola,-0.952397,18,2004
108,MLI,Mali,-0.9705887,16,2004
109,ECU,Ecuador,-0.9721549,-9,2004
110,IRN,Iran,-1.014201,-1,2004
111,LAO,Lao PDR,-1.037091,1,2004
112,BGD,Bangladesh,-1.053154,-7,2004
113,MOZ,Mozambique,-1.066507,-25,2004
114,MNG,Mongolia,-1.090401,-7,2004
115,TZA,Tanzania,-1.146824,2,2004
116,TKM,Turkmenistan,-1.230755,2,2004
117,DZA,Algeria,-1.233867,2,2004
118,LBY,Libya,-1.252842,-14,2004
119,MWI,Malawi,-1.358961,3,2004
120,CMR,Cameroon,-1.412472,-21,2004
121,ETH,Ethiopia,-1.42733,-5,2004
122,PNG,Papua New Guinea,-1.457851,-7,2004
123,COG,Congo,-1.458152,0,2004
124,YEM,Yemen,-1.469998,3,2004
125,MRT,Mauritania,-1.777712,-35,2004
126,SDN,Sudan,-1.811947,-6,2004
127,NGA,Nigeria,-2.28943,-6,2004
1,JPN,Japan,2.582292,0,2005
2,DEU,Germany,2.132015,0,2005
3,CHE,Switzerland,2.1282,0,2005
4,SWE,Sweden,2.028707,0,2005
5,FIN,Finland,1.919576,0,2005
6,AUT,Austria,1.916664,0,2005
7,GBR,United Kingdom,1.708442,1,2005
8,KOR,"Korea, Rep.",1.664168,1,2005
9,CZE,Czech Republic,1.638366,3,2005
10,SGP,Singapore,1.632342,-3,2005
11,SVN,Slovenia,1.626419,-2,2005
12,USA,United States,1.586059,-1,2005
13,FRA,France,1.478535,2,2005
14,IRL,Ireland,1.444902,0,2005
15,ITA,Italy,1.412976,-2,2005
16,HUN,Hungary,1.312781,0,2005
17,SVK,Slovak Republic,1.306958,2,2005
18,DNK,Denmark,1.278044,-1,2005
19,BEL,Belgium,1.171121,2,2005
20,MEX,Mexico,1.167005,0,2005
21,BLR,Belarus,1.056469,1,2005
22,NLD,Netherlands,1.05175,2,2005
23,ISR,Israel,1.021933,-5,2005
24,POL,Poland,0.9668652,2,2005
25,ESP,Spain,0.929307,2,2005
26,MYS,Malaysia,0.9058042,-3,2005
27,CAN,Canada,0.8681958,4,2005
28,HKG,Hong Kong,0.8498634,-3,2005
29,HRV,Croatia,0.8355469,-1,2005
30,EST,Estonia,0.8344827,0,2005
31,NOR,Norway,0.7864431,9,2005
32,LTU,Lithuania,0.6829847,7,2005
33,LVA,Latvia,0.6768003,3,2005
34,CHN,China,0.6759469,-2,2005
35,ROU,Romania,0.6585582,0,2005
36,THA,Thailand,0.6260298,-2,2005
37,RUS,Russia,0.6223955,0,2005
38,PRT,Portugal,0.5922063,-9,2005
39,UKR,Ukraine,0.5739443,-1,2005
40,BIH,Bosnia and Herzegovina,0.4939083,-7,2005
41,BRA,Brazil,0.4688594,2,2005
42,PAN,Panama,0.4538803,-1,2005
43,BGR,Bulgaria,0.31953,-1,2005
44,LBN,Lebanon,0.2867004,8,2005
45,NZL,New Zealand,0.2742111,0,2005
46,TUR,Turkey,0.2616515,-2,2005
47,CRI,Costa Rica,0.2127485,-1,2005
48,GRC,Greece,0.1575707,-1,2005
49,JOR,Jordan,0.1471797,1,2005
50,IND,India,0.1282851,1,2005
51,ZAF,South Africa,0.1278032,-3,2005
52,PHL,Philippines,0.0800698,-3,2005
53,SAU,Saudi Arabia,0.074287,2,2005
54,ARG,Argentina,0.0431832,12,2005
55,COL,Colombia,0.0016483,3,2005
56,VEN,Venezuela,-0.0050171,11,2005
57,MDA,Moldova,-0.0088689,0,2005
58,TUN,Tunisia,-0.0138399,-5,2005
59,CUB,Cuba,-0.0332375,10,2005
60,URY,Uruguay,-0.0374541,8,2005
61,IDN,Indonesia,-0.0678491,0,2005
62,GEO,Georgia,-0.0846956,-8,2005
63,SLV,El Salvador,-0.1032187,-7,2005
64,TTO,Trinidad and Tobago,-0.1331469,1,2005
65,MKD,Macedonia,-0.1794697,-3,2005
66,GTM,Guatemala,-0.2104922,-7,2005
67,CHL,Chile,-0.2192266,4,2005
68,MUS,Mauritius,-0.2243669,-8,2005
69,HND,Honduras,-0.2316155,11,2005
70,AUS,Australia,-0.2546866,5,2005
71,ARE,United Arab Emirates,-0.2566945,7,2005
72,OMN,Oman,-0.2638428,4,2005
73,KWT,Kuwait,-0.285177,-10,2005
74,SEN,Senegal,-0.3046238,5,2005
75,EGY,Egypt,-0.3076256,11,2005
76,ALB,Albania,-0.3183078,-2,2005
77,DOM,Dominican Republic,-0.3484066,-4,2005
78,JAM,Jamaica,-0.362442,-6,2005
79,KAZ,Kazakhstan,-0.3798306,8,2005
80,KEN,Kenya,-0.4157624,2,2005
81,NAM,Namibia,-0.4264747,4,2005
82,MAR,Morocco,-0.4326089,-1,2005
83,VNM,Viet Nam,-0.4727674,-6,2005
84,LBR,Liberia,-0.4824055,-14,2005
85,LKA,Sri Lanka,-0.4967019,-2,2005
86,PER,Peru,-0.5667886,4,2005
87,KGZ,Kyrgyzstan,-0.6131616,-3,2005
88,QAT,Qatar,-0.6579886,-24,2005
89,SYR,Syrian Arab Republic,-0.6715521,5,2005
90,PRY,Paraguay,-0.6774755,2,2005
91,PAK,Pakistan,-0.6783188,6,2005
92,UZB,Uzbekistan,-0.6958179,-3,2005
93,ZWE,Zimbabwe,-0.7045223,-5,2005
94,TJK,Tajikistan,-0.7199733,11,2005
95,NIC,Nicaragua,-0.7235072,1,2005
96,IRN,Iran,-0.7384562,14,2005
97,MDG,Madagascar,-0.7921381,4,2005
98,MNG,Mongolia,-0.8020372,16,2005
99,UGA,Uganda,-0.8054004,7,2005
100,ECU,Ecuador,-0.8341138,9,2005
101,CIV,Cote d'Ivoire,-0.8640921,-1,2005
102,BWA,Botswana,-0.8716821,-7,2005
103,GHA,Ghana,-0.8916007,0,2005
104,LBY,Libya,-0.9447003,14,2005
105,LAO,Lao PDR,-0.9688155,6,2005
106,AZE,Azerbaijan,-0.9711246,-2,2005
107,GAB,Gabon,-0.971737,-14,2005
108,ZMB,Zambia,-0.9800799,-17,2005
109,BOL,Bolivia,-0.9878306,-11,2005
110,BGD,Bangladesh,-1.019124,2,2005
111,YEM,Yemen,-1.144218,13,2005
112,ETH,Ethiopia,-1.183774,9,2005
113,TKM,Turkmenistan,-1.18789,3,2005
114,MLI,Mali,-1.215198,-6,2005
115,MOZ,Mozambique,-1.235378,-2,2005
116,TZA,Tanzania,-1.25114,-1,2005
117,CMR,Cameroon,-1.282263,3,2005
118,MWI,Malawi,-1.301137,1,2005
119,KHM,Cambodia,-1.317602,-20,2005
120,MRT,Mauritania,-1.389386,5,2005
121,DZA,Algeria,-1.408662,-4,2005
122,GIN,Guinea,-1.416593,-20,2005
123,SDN,Sudan,-1.456049,3,2005
124,COG,Congo,-1.492794,-1,2005
125,PNG,Papua New Guinea,-1.789666,-3,2005
126,AGO,Angola,-1.928313,-19,2005
127,NGA,Nigeria,-2.369655,0,2005
1,JPN,Japan,2.517929,0,2006
2,DEU,Germany,2.150982,0,2006
3,CHE,Switzerland,2.097672,0,2006
4,SWE,Sweden,1.964748,0,2006
5,AUT,Austria,1.876098,1,2006
6,FIN,Finland,1.870376,-1,2006
7,GBR,United Kingdom,1.867464,0,2006
8,CZE,Czech Republic,1.651914,1,2006
9,KOR,"Korea, Rep.",1.638662,-1,2006
10,SGP,Singapore,1.605129,0,2006
11,SVN,Slovenia,1.583444,0,2006
12,USA,United States,1.522805,0,2006
13,HUN,Hungary,1.465579,3,2006
14,IRL,Ireland,1.437066,0,2006
15,FRA,France,1.413875,-2,2006
16,ITA,Italy,1.376628,-1,2006
17,SVK,Slovak Republic,1.352131,0,2006
18,DNK,Denmark,1.20214,0,2006
19,BEL,Belgium,1.161981,0,2006
20,MEX,Mexico,1.145215,0,2006
21,ISR,Israel,1.08307,2,2006
22,POL,Poland,1.061485,2,2006
23,NLD,Netherlands,1.045823,-1,2006
24,BLR,Belarus,1.016006,-3,2006
25,HRV,Croatia,0.9523446,4,2006
26,ESP,Spain,0.9158507,-1,2006
27,HKG,Hong Kong,0.9058512,1,2006
28,MYS,Malaysia,0.8871174,-2,2006
29,CHN,China,0.8157358,5,2006
30,NOR,Norway,0.8017607,1,2006
31,EST,Estonia,0.767365,-1,2006
32,CAN,Canada,0.7457899,-5,2006
33,ROU,Romania,0.7011138,2,2006
34,THA,Thailand,0.6931323,2,2006
35,PAN,Panama,0.6633849,7,2006
36,RUS,Russia,0.6401533,1,2006
37,LTU,Lithuania,0.6388883,-5,2006
38,PRT,Portugal,0.630455,0,2006
39,UKR,Ukraine,0.5560516,0,2006
40,LVA,Latvia,0.5521763,-7,2006
41,BIH,Bosnia and Herzegovina,0.5050906,-1,2006
42,BRA,Brazil,0.4355564,-1,2006
43,BGR,Bulgaria,0.4264906,0,2006
44,CUB,Cuba,0.3600385,15,2006
45,LBN,Lebanon,0.2401657,-1,2006
46,TUR,Turkey,0.2075973,0,2006
47,NZL,New Zealand,0.1955397,-2,2006
48,CRI,Costa Rica,0.1839841,-1,2006
49,IND,India,0.1716957,1,2006
50,PHL,Philippines,0.1553713,2,2006
51,TUN,Tunisia,0.1208451,7,2006
52,GRC,Greece,0.1198512,-4,2006
53,ZAF,South Africa,0.1046211,-2,2006
54,JOR,Jordan,0.0851423,-5,2006
55,SAU,Saudi Arabia,0.0784348,-2,2006
56,QAT,Qatar,0.0549884,32,2006
57,GEO,Georgia,0.0438916,5,2006
58,COL,Colombia,0.0426336,-3,2006
59,GTM,Guatemala,0.004446,7,2006
60,IDN,Indonesia,-0.0387985,1,2006
61,MDA,Moldova,-0.0616527,-4,2006
62,URY,Uruguay,-0.0823001,-2,2006
63,ARG,Argentina,-0.0939059,-9,2006
64,SLV,El Salvador,-0.1334177,-1,2006
65,CHL,Chile,-0.1863164,2,2006
66,MKD,Macedonia,-0.2017874,-1,2006
67,HND,Honduras,-0.2325889,2,2006
68,TTO,Trinidad and Tobago,-0.2342856,-4,2006
69,VNM,Viet Nam,-0.255178,14,2006
70,MUS,Mauritius,-0.2781084,-2,2006
71,ZWE,Zimbabwe,-0.3085886,22,2006
72,JAM,Jamaica,-0.3262985,6,2006
73,KEN,Kenya,-0.3272823,7,2006
74,EGY,Egypt,-0.3488876,1,2006
75,KGZ,Kyrgyzstan,-0.3507951,12,2006
76,AUS,Australia,-0.3708944,-6,2006
77,ARE,United Arab Emirates,-0.3815464,-6,2006
78,DOM,Dominican Republic,-0.3957524,-1,2006
79,LKA,Sri Lanka,-0.4102094,6,2006
80,KWT,Kuwait,-0.4222569,-7,2006
81,MAR,Morocco,-0.4275579,1,2006
82,VEN,Venezuela,-0.4387319,-26,2006
83,KAZ,Kazakhstan,-0.4515123,-4,2006
84,SEN,Senegal,-0.4803461,-10,2006
85,NAM,Namibia,-0.490476,-4,2006
86,ALB,Albania,-0.4991402,-10,2006
87,SYR,Syrian Arab Republic,-0.4998128,2,2006
88,OMN,Oman,-0.5000237,-16,2006
89,PER,Peru,-0.6290927,-3,2006
90,IRN,Iran,-0.6294642,6,2006
91,PAK,Pakistan,-0.6763893,0,2006
92,UZB,Uzbekistan,-0.68671,0,2006
93,PRY,Paraguay,-0.7224409,-3,2006
94,ECU,Ecuador,-0.7339463,6,2006
95,MDG,Madagascar,-0.7492567,2,2006
96,AZE,Azerbaijan,-0.7993643,10,2006
97,UGA,Uganda,-0.8754745,2,2006
98,BGD,Bangladesh,-0.8944895,12,2006
99,MWI,Malawi,-0.900955,19,2006
100,CIV,Cote d'Ivoire,-0.9221285,1,2006
101,LBY,Libya,-0.9245079,3,2006
102,LAO,Lao PDR,-0.9439746,3,2006
103,NIC,Nicaragua,-0.9546768,-8,2006
104,BOL,Bolivia,-0.9626383,5,2006
105,GHA,Ghana,-0.9873859,-2,2006
106,YEM,Yemen,-1.002325,5,2006
107,ZMB,Zambia,-1.055866,1,2006
108,BWA,Botswana,-1.069721,-6,2006
109,LBR,Liberia,-1.087491,-25,2006
110,TZA,Tanzania,-1.100542,6,2006
111,MOZ,Mozambique,-1.103152,4,2006
112,KHM,Cambodia,-1.115602,7,2006
113,MNG,Mongolia,-1.123332,-15,2006
114,TJK,Tajikistan,-1.138391,-20,2006
115,GAB,Gabon,-1.189995,-8,2006
116,ETH,Ethiopia,-1.231258,-4,2006
117,MLI,Mali,-1.237683,-3,2006
118,DZA,Algeria,-1.248425,3,2006
119,TKM,Turkmenistan,-1.309165,-6,2006
120,CMR,Cameroon,-1.464779,-3,2006
121,GIN,Guinea,-1.502226,1,2006
122,NGA,Nigeria,-1.543288,5,2006
123,COG,Congo,-1.644287,1,2006
124,PNG,Papua New Guinea,-1.689063,1,2006
125,MRT,Mauritania,-1.721491,-5,2006
126,AGO,Angola,-1.790062,0,2006
127,SDN,Sudan,-1.922283,-4,2006
1,JPN,Japan,2.338793,0,2007
2,DEU,Germany,2.051894,0,2007
3,CHE,Switzerland,1.981594,0,2007
4,FIN,Finland,1.963794,2,2007
5,SWE,Sweden,1.944394,-1,2007
6,AUT,Austria,1.853194,-1,2007
7,CZE,Czech Republic,1.649295,1,2007
8,GBR,United Kingdom,1.639795,-1,2007
9,SVN,Slovenia,1.532095,2,2007
10,HUN,Hungary,1.494996,3,2007
11,KOR,"Korea, Rep.",1.493196,-2,2007
12,USA,United States,1.427796,0,2007
13,FRA,France,1.405096,2,2007
14,ITA,Italy,1.381996,2,2007
15,SGP,Singapore,1.360196,-5,2007
16,SVK,Slovak Republic,1.302196,1,2007
17,DNK,Denmark,1.214096,1,2007
18,IRL,Ireland,1.179296,-4,2007
19,BEL,Belgium,1.172596,0,2007
20,BLR,Belarus,1.124097,4,2007
21,ISR,Israel,1.119097,0,2007
22,POL,Poland,1.093797,0,2007
23,MEX,Mexico,1.062997,-3,2007
24,NLD,Netherlands,1.032997,-1,2007
25,ESP,Spain,0.9910269,1,2007
26,HRV,Croatia,0.9338071,-1,2007
27,ROU,Romania,0.9045272,6,2007
28,EST,Estonia,0.8503573,3,2007
29,HKG,Hong Kong,0.8380574,-2,2007
30,CHN,China,0.7915675,-1,2007
31,LTU,Lithuania,0.7609776,6,2007
32,NOR,Norway,0.7607276,-2,2007
33,PRT,Portugal,0.7098877,5,2007
34,THA,Thailand,0.7087377,0,2007
35,SRB,Serbia,0.6807578,0,2007
36,MYS,Malaysia,0.6568679,-8,2007
37,CAN,Canada,0.6399079,-5,2007
38,LVA,Latvia,0.6397979,2,2007
39,BIH,Bosnia and Herzegovina,0.6391179,2,2007
40,UKR,Ukraine,0.616758,-1,2007
41,BGR,Bulgaria,0.5661681,2,2007
42,PAN,Panama,0.5650181,-7,2007
43,BRA,Brazil,0.5225182,-1,2007
44,RUS,Russia,0.4824983,-8,2007
45,LBN,Lebanon,0.4368885,0,2007
46,TUR,Turkey,0.3669586,0,2007
47,NZL,New Zealand,0.3634387,0,2007
48,MDA,Moldova,0.3134488,13,2007
49,TUN,Tunisia,0.2836289,2,2007
50,GRC,Greece,0.242029,2,2007
51,JOR,Jordan,0.2008491,3,2007
52,CRI,Costa Rica,0.2004391,-4,2007
53,IND,India,0.1736292,-4,2007
54,ZAF,South Africa,0.1354993,-1,2007
55,COL,Colombia,0.1237493,3,2007
56,ARG,Argentina,0.0406665,7,2007
57,URY,Uruguay,0.0165806,5,2007
58,MKD,Macedonia,0.0007519,8,2007
59,PHL,Philippines,0.0004219,-9,2007
60,DOM,Dominican Republic,-0.0801741,18,2007
61,TTO,Trinidad and Tobago,-0.0898931,7,2007
62,IDN,Indonesia,-0.0968101,-2,2007
63,SLV,El Salvador,-0.1036301,1,2007
64,KGZ,Kyrgyzstan,-0.1078101,11,2007
65,GTM,Guatemala,-0.12565,-6,2007
66,KWT,Kuwait,-0.1619299,14,2007
67,CHL,Chile,-0.1769799,-2,2007
68,QAT,Qatar,-0.2068598,-12,2007
69,GEO,Georgia,-0.2293897,-12,2007
70,AUS,Australia,-0.2542296,6,2007
71,ALB,Albania,-0.2864695,15,2007
72,HND,Honduras,-0.2923196,-5,2007
73,MAR,Morocco,-0.3058295,8,2007
74,VNM,Viet Nam,-0.3127295,-5,2007
75,ARE,United Arab Emirates,-0.3305494,2,2007
76,SYR,Syrian Arab Republic,-0.3445794,11,2007
77,LKA,Sri Lanka,-0.3497694,2,2007
78,MUS,Mauritius,-0.3610394,-8,2007
79,SAU,Saudi Arabia,-0.3681594,-24,2007
80,SEN,Senegal,-0.3733493,4,2007
81,EGY,Egypt,-0.4218992,-7,2007
82,OMN,Oman,-0.4365592,6,2007
83,ZWE,Zimbabwe,-0.4377292,-12,2007
84,UZB,Uzbekistan,-0.4514591,8,2007
85,KEN,Kenya,-0.497309,-12,2007
86,KAZ,Kazakhstan,-0.5204089,-3,2007
87,PRY,Paraguay,-0.5381989,6,2007
88,NAM,Namibia,-0.5459388,-3,2007
89,PER,Peru,-0.5650588,0,2007
90,CUB,Cuba,-0.5750487,-46,2007
91,ZMB,Zambia,-0.5796288,16,2007
92,JAM,Jamaica,-0.5838287,-20,2007
93,PAK,Pakistan,-0.6510985,-2,2007
94,MDG,Madagascar,-0.6697185,1,2007
95,UGA,Uganda,-0.6789385,2,2007
96,BWA,Botswana,-0.7092984,12,2007
97,NIC,Nicaragua,-0.7352883,6,2007
98,VEN,Venezuela,-0.7390183,-16,2007
99,BGD,Bangladesh,-0.7785182,-1,2007
100,AZE,Azerbaijan,-0.8135681,-4,2007
101,LAO,Lao PDR,-0.8308481,1,2007
102,IRN,Iran,-0.8321781,-12,2007
103,GHA,Ghana,-0.8479381,2,2007
104,ECU,Ecuador,-0.876178,-10,2007
105,TZA,Tanzania,-0.8870379,5,2007
106,BOL,Bolivia,-0.9216578,-2,2007
107,CIV,Cote d'Ivoire,-0.9720277,-7,2007
108,KHM,Cambodia,-1.022097,4,2007
109,TJK,Tajikistan,-1.033098,5,2007
110,MNG,Mongolia,-1.036997,3,2007
111,ETH,Ethiopia,-1.055598,5,2007
112,MWI,Malawi,-1.092097,-13,2007
113,LBR,Liberia,-1.100397,-4,2007
114,YEM,Yemen,-1.165497,-8,2007
115,TKM,Turkmenistan,-1.242397,4,2007
116,MOZ,Mozambique,-1.246597,-5,2007
117,GAB,Gabon,-1.349797,-2,2007
118,CMR,Cameroon,-1.413896,2,2007
119,MLI,Mali,-1.431996,-2,2007
120,LBY,Libya,-1.453996,-19,2007
121,GIN,Guinea,-1.520796,0,2007
122,DZA,Algeria,-1.694696,-4,2007
123,AGO,Angola,-1.694896,3,2007
124,NGA,Nigeria,-1.749596,-2,2007
125,PNG,Papua New Guinea,-1.770895,-1,2007
126,MRT,Mauritania,-1.831695,-1,2007
127,COG,Congo,-1.846095,-4,2007
128,SDN,Sudan,-2.169694,-1,2007
